step,timestamp,phase,total_loss,node_loss,graph_loss,energy_loss,learning_rate,steps_per_sec,elapsed_time,weight_node,weight_graph,weight_energy
15336,1753226198.8234293,node,1.1077649593353271,0.00047918903874233365,0.0,1.107285737991333,0.0001503246426006563,3.3235846470076433,4907.986797094345,1.0,1.0,1.0
15337,1753226199.1860526,graph,0.0910046324133873,0.0,0.0910046324133873,0.0,0.00015031805051622906,2.7576833456940126,4908.349420309067,1.0,1.0,1.0
15338,1753226199.592864,graph,0.13221928477287292,0.0,0.13221928477287292,0.0,0.00015031145813313007,2.45814107910081,4908.756231784821,1.0,1.0,1.0
15339,1753226199.9964335,graph,0.08727912604808807,0.0,0.08727912604808807,0.0,0.00015030486545139997,2.4778881935472055,4909.159801244736,1.0,1.0,1.0
15340,1753226200.3404377,node,0.9087340831756592,0.00041053068707697093,0.0,0.9083235263824463,0.00015029827247107943,2.90694163944061,4909.503805398941,1.0,1.0,1.0
15341,1753226200.7093647,graph,0.05302932485938072,0.0,0.05302932485938072,0.0,0.00015029167919220914,2.7105633220282903,4909.872732400894,1.0,1.0,1.0
15342,1753226201.0867693,graph,0.08501386642456055,0.0,0.08501386642456055,0.0,0.00015028508561482976,2.6496756056729525,4910.250137090683,1.0,1.0,1.0
15343,1753226201.5058308,graph,0.07789289206266403,0.0,0.07789289206266403,0.0,0.00015027849173898194,2.386285032864512,4910.669198513031,1.0,1.0,1.0
15344,1753226201.8940554,node,0.031360723078250885,0.00038729721563868225,0.0,0.03097342699766159,0.00015027189756470634,2.5758285165433095,4911.057423114777,1.0,1.0,1.0
15345,1753226202.2750216,graph,0.09343273937702179,0.0,0.09343273937702179,0.0,0.00015026530309204372,2.6249048744342534,4911.4383893013,1.0,1.0,1.0
15346,1753226202.6453376,graph,0.07883645594120026,0.0,0.07883645594120026,0.0,0.0001502587083210347,2.700396209675654,4911.808705329895,1.0,1.0,1.0
15347,1753226202.9997082,graph,0.06325248628854752,0.0,0.06325248628854752,0.0,0.00015025211325171996,2.821904573522308,4912.16307592392,1.0,1.0,1.0
15348,1753226203.398631,node,0.9559946060180664,0.0003732487966772169,0.0,0.9556213617324829,0.00015024551788414016,2.506749924097719,4912.561998844147,1.0,1.0,1.0
15349,1753226203.8360686,graph,0.05833175405859947,0.0,0.05833175405859947,0.0,0.00015023892221833606,2.2860406835605582,4912.999436378479,1.0,1.0,1.0
15350,1753226204.2501795,graph,0.0629812553524971,0.0,0.0629812553524971,0.0,0.00015023232625434825,2.4148120768699766,4913.413547277451,1.0,1.0,1.0
15351,1753226204.6249049,graph,0.06877152621746063,0.0,0.06877152621746063,0.0,0.00015022572999221748,2.6686212232266473,4913.788272619247,1.0,1.0,1.0
15352,1753226204.9590995,node,1.4697781801223755,0.00043000694131478667,0.0,1.4693481922149658,0.00015021913343198442,2.9922680375597306,4914.122467279434,1.0,1.0,1.0
15353,1753226205.3432248,graph,0.14979372918605804,0.0,0.14979372918605804,0.0,0.00015021253657368977,2.60331765497431,4914.506592512131,1.0,1.0,1.0
15354,1753226205.7667422,graph,0.1143004521727562,0.0,0.1143004521727562,0.0,0.0001502059394173742,2.3611777110621097,4914.930109977722,1.0,1.0,1.0
15355,1753226206.180643,graph,0.08044332265853882,0.0,0.08044332265853882,0.0,0.0001501993419630784,2.4160375478247444,4915.3440108299255,1.0,1.0,1.0
15356,1753226206.5433636,node,0.2961249053478241,0.0006244573160074651,0.0,0.2955004572868347,0.00015019274421084315,2.756943787137824,4915.7067313194275,1.0,1.0,1.0
15357,1753226206.8956852,graph,0.07998644560575485,0.0,0.07998644560575485,0.0,0.00015018614616070904,2.838315702855163,4916.059052944183,1.0,1.0,1.0
15358,1753226207.254766,graph,0.05922933667898178,0.0,0.05922933667898178,0.0,0.0001501795478127168,2.7848885926110856,4916.418133735657,1.0,1.0,1.0
15359,1753226207.6225064,graph,0.06642720103263855,0.0,0.06642720103263855,0.0,0.0001501729491669072,2.719309654016591,4916.785874128342,1.0,1.0,1.0
15360,1753226207.9973898,node,0.1409132331609726,0.0004435633309185505,0.0,0.14046967029571533,0.00015016635022332088,2.667495985372446,4917.1607575416565,1.0,1.0,1.0
15361,1753226208.375927,graph,0.06716062873601913,0.0,0.06716062873601913,0.0,0.00015015975098199854,2.6417484411412735,4917.539294719696,1.0,1.0,1.0
15362,1753226208.7378695,graph,0.05362241715192795,0.0,0.05362241715192795,0.0,0.00015015315144298091,2.7628695663057106,4917.901237249374,1.0,1.0,1.0
15363,1753226209.0900843,graph,0.05700691044330597,0.0,0.05700691044330597,0.0,0.00015014655160630868,2.83917644128191,4918.253452062607,1.0,1.0,1.0
15364,1753226209.4399943,node,0.0389394536614418,0.0004108403518330306,0.0,0.03852861374616623,0.00015013995147202257,2.857877569876311,4918.603362083435,1.0,1.0,1.0
15365,1753226209.838072,graph,0.054498784244060516,0.0,0.054498784244060516,0.0,0.0001501333510401633,2.51207222552629,4919.001439809799,1.0,1.0,1.0
15366,1753226210.2086966,graph,0.04946235194802284,0.0,0.04946235194802284,0.0,0.0001501267503107716,2.6981483578126126,4919.3720643520355,1.0,1.0,1.0
15367,1753226210.584846,graph,0.06364382058382034,0.0,0.06364382058382034,0.0,0.00015012014928388815,2.6585180184891155,4919.748213768005,1.0,1.0,1.0
15368,1753226210.8869677,node,0.02126794494688511,0.0004535864864010364,0.0,0.020814359188079834,0.00015011354795955369,3.309925109888809,4920.050335407257,1.0,1.0,1.0
15369,1753226211.2554274,graph,0.08368624001741409,0.0,0.08368624001741409,0.0,0.00015010694633780895,2.7140010042499445,4920.418795108795,1.0,1.0,1.0
15370,1753226211.6712012,graph,0.055828358978033066,0.0,0.055828358978033066,0.0,0.00015010034441869464,2.4051535597018607,4920.834568977356,1.0,1.0,1.0
15371,1753226212.054101,graph,0.04471808671951294,0.0,0.04471808671951294,0.0,0.00015009374220225147,2.6116495786420657,4921.217468738556,1.0,1.0,1.0
15372,1753226212.4310472,node,0.03551419451832771,0.00040208821883425117,0.0,0.035112105309963226,0.0001500871396885202,2.6528984008495744,4921.594414949417,1.0,1.0,1.0
15373,1753226212.7941551,graph,0.06838332116603851,0.0,0.06838332116603851,0.0,0.00015008053687754153,2.7540021733634936,4921.95752286911,1.0,1.0,1.0
15374,1753226213.177206,graph,0.05509938672184944,0.0,0.05509938672184944,0.0,0.0001500739337693562,2.610618984310035,4922.340573787689,1.0,1.0,1.0
15375,1753226213.576134,graph,0.11844470351934433,0.0,0.11844470351934433,0.0,0.00015006733036400494,2.5067184628486903,4922.739501714706,1.0,1.0,1.0
15376,1753226213.944511,node,3.9797744750976562,0.00041867763502523303,0.0,3.979355812072754,0.00015006072666152846,2.714610523045658,4923.107878684998,1.0,1.0,1.0
15377,1753226214.3376315,graph,0.057839978486299515,0.0,0.057839978486299515,0.0,0.00015005412266196752,2.543749131979717,4923.500999212265,1.0,1.0,1.0
15378,1753226214.695875,graph,0.07112324237823486,0.0,0.07112324237823486,0.0,0.0001500475183653629,2.7913977406890274,4923.859242677689,1.0,1.0,1.0
15379,1753226215.0789278,graph,0.11354728788137436,0.0,0.11354728788137436,0.0,0.00015004091377175525,2.6106059851615795,4924.242295503616,1.0,1.0,1.0
15380,1753226215.4685602,node,0.2928345799446106,0.0006113536655902863,0.0,0.2922232151031494,0.00015003430888118534,2.566521257320695,4924.6319279670715,1.0,1.0,1.0
15381,1753226215.8637335,graph,0.06654459238052368,0.0,0.06654459238052368,0.0,0.00015002770369369398,2.530535265346065,4925.027101278305,1.0,1.0,1.0
15382,1753226216.233121,graph,0.07750196009874344,0.0,0.07750196009874344,0.0,0.0001500210982093218,2.7071850091943386,4925.396488666534,1.0,1.0,1.0
15383,1753226216.6063573,graph,0.0697835311293602,0.0,0.0697835311293602,0.0,0.00015001449242810962,2.6792669535672102,4925.769725084305,1.0,1.0,1.0
15384,1753226216.8989391,node,4.392145156860352,0.0003972987178713083,0.0,4.391747951507568,0.00015000788635009818,3.417847629152111,4926.062306880951,1.0,1.0,1.0
15385,1753226217.2779171,graph,0.04178702086210251,0.0,0.04178702086210251,0.0,0.00015000127997532822,2.638675498521908,4926.441284894943,1.0,1.0,1.0
15386,1753226217.6491075,graph,0.08834505826234818,0.0,0.08834505826234818,0.0,0.00014999467330384047,2.694035847220572,4926.812475204468,1.0,1.0,1.0
15387,1753226218.0619938,graph,0.0712430328130722,0.0,0.0712430328130722,0.0,0.0001499880663356757,2.4219738060055285,4927.225361585617,1.0,1.0,1.0
15388,1753226218.4007697,node,1.081225037574768,0.0006399929989129305,0.0,1.08058500289917,0.0001499814590708747,2.9518040662130196,4927.564137458801,1.0,1.0,1.0
15389,1753226218.7521787,graph,0.050835613161325455,0.0,0.050835613161325455,0.0,0.0001499748515094782,2.8456872711877748,4927.915546417236,1.0,1.0,1.0
15390,1753226219.1041982,graph,0.06314926594495773,0.0,0.06314926594495773,0.0,0.00014996824365152696,2.8407513290081727,4928.2675659656525,1.0,1.0,1.0
15391,1753226219.4979982,graph,0.06416129320859909,0.0,0.06416129320859909,0.0,0.0001499616354970617,2.5393599508874702,4928.66136598587,1.0,1.0,1.0
15392,1753226219.8859448,node,0.059547021985054016,0.0005227894289419055,0.0,0.05902423337101936,0.00014995502704612327,2.5776743122705366,4929.049312591553,1.0,1.0,1.0
15393,1753226220.2932465,graph,0.06240255758166313,0.0,0.06240255758166313,0.0,0.00014994841829875236,2.4551827000018145,4929.456614255905,1.0,1.0,1.0
15394,1753226220.664321,graph,0.05555220693349838,0.0,0.05555220693349838,0.0,0.00014994180925498977,2.69487708486063,4929.827688694,1.0,1.0,1.0
15395,1753226221.0481093,graph,0.07212108373641968,0.0,0.07212108373641968,0.0,0.00014993519991487626,2.6056028203575146,4930.2114770412445,1.0,1.0,1.0
15396,1753226221.3892555,node,0.05633646249771118,0.00046559059410355985,0.0,0.05587087199091911,0.00014992859027845257,2.931294295572417,4930.552623271942,1.0,1.0,1.0
15397,1753226221.7946923,graph,0.06468494236469269,0.0,0.06468494236469269,0.0,0.0001499219803457595,2.4664759412534365,4930.958060026169,1.0,1.0,1.0
15398,1753226222.2122648,graph,0.054638538509607315,0.0,0.054638538509607315,0.0,0.00014991537011683784,2.3947937280821456,4931.37563252449,1.0,1.0,1.0
15399,1753226222.5865884,graph,0.04377966746687889,0.0,0.04377966746687889,0.0,0.00014990875959172836,2.6714852674508145,4931.749956130981,1.0,1.0,1.0
15400,1753226222.961026,node,0.12639358639717102,0.0005485726869665086,0.0,0.1258450150489807,0.00014990214877047181,2.6706721723267357,4932.124393701553,1.0,1.0,1.0
15401,1753226223.3266006,graph,0.0884288102388382,0.0,0.0884288102388382,0.0,0.000149895537653109,2.7354198147692834,4932.489968299866,1.0,1.0,1.0
15402,1753226223.7326689,graph,0.0621473528444767,0.0,0.0621473528444767,0.0,0.0001498889262396807,2.462639753777359,4932.896036624908,1.0,1.0,1.0
15403,1753226224.1417623,graph,0.08479736745357513,0.0,0.08479736745357513,0.0,0.00014988231453022768,2.4444296802423504,4933.305130004883,1.0,1.0,1.0
15404,1753226224.509954,node,0.02661268413066864,0.0003545296785887331,0.0,0.026258153840899467,0.0001498757025247907,2.715976346687319,4933.673321723938,1.0,1.0,1.0
15405,1753226224.8662233,graph,0.05983484536409378,0.0,0.05983484536409378,0.0,0.0001498690902234106,2.806865011222631,4934.029591083527,1.0,1.0,1.0
15406,1753226225.2360055,graph,0.051810890436172485,0.0,0.051810890436172485,0.0,0.00014986247762612816,2.704294513336415,4934.399373292923,1.0,1.0,1.0
15407,1753226225.6239974,graph,0.041580211371183395,0.0,0.041580211371183395,0.0,0.00014985586473298415,2.57737335899459,4934.787365198135,1.0,1.0,1.0
15408,1753226225.9325347,node,0.788576066493988,0.00038524315459653735,0.0,0.7881908416748047,0.00014984925154401933,3.241099792210642,4935.095902442932,1.0,1.0,1.0
15409,1753226226.3211951,graph,0.060525450855493546,0.0,0.060525450855493546,0.0,0.00014984263805927457,2.572940079501399,4935.48456287384,1.0,1.0,1.0
15410,1753226226.7079954,graph,0.05929717421531677,0.0,0.05929717421531677,0.0,0.00014983602427879063,2.585313475817298,4935.871363162994,1.0,1.0,1.0
15411,1753226227.068296,graph,0.05647925287485123,0.0,0.05647925287485123,0.0,0.0001498294102026083,2.775460723526181,4936.2316637039185,1.0,1.0,1.0
15412,1753226227.4155862,node,0.010390409268438816,0.00039488470065407455,0.0,0.009995524771511555,0.00014982279583076834,2.879435633076372,4936.5789539813995,1.0,1.0,1.0
15413,1753226227.8139827,graph,0.055435243993997574,0.0,0.055435243993997574,0.0,0.00014981618116331164,2.510062262267534,4936.977350473404,1.0,1.0,1.0
15414,1753226228.185376,graph,0.0945446789264679,0.0,0.0945446789264679,0.0,0.00014980956620027892,2.6925640801778994,4937.348743677139,1.0,1.0,1.0
15415,1753226228.5586197,graph,0.05969516187906265,0.0,0.05969516187906265,0.0,0.00014980295094171102,2.6792138987082703,4937.721987485886,1.0,1.0,1.0
15416,1753226228.918237,node,0.07773920893669128,0.0003792272473219782,0.0,0.07735998183488846,0.00014979633538764878,2.7807343682873404,4938.081604719162,1.0,1.0,1.0
15417,1753226229.302369,graph,0.06273271143436432,0.0,0.06273271143436432,0.0,0.00014978971953813296,2.6032707968820117,4938.465736865997,1.0,1.0,1.0
15418,1753226229.7065334,graph,0.05629004165530205,0.0,0.05629004165530205,0.0,0.00014978310339320438,2.4742412051052747,4938.869901180267,1.0,1.0,1.0
15419,1753226230.0943296,graph,0.08692862093448639,0.0,0.08692862093448639,0.0,0.00014977648695290385,2.5786742984319426,4939.257697343826,1.0,1.0,1.0
15420,1753226230.4309247,node,0.04311494901776314,0.000408913881983608,0.0,0.04270603507757187,0.00014976987021727222,2.970928939453825,4939.5942924022675,1.0,1.0,1.0
15421,1753226230.7871253,graph,0.06597211211919785,0.0,0.06597211211919785,0.0,0.00014976325318635024,2.8074060885640963,4939.950493097305,1.0,1.0,1.0
15422,1753226231.1574335,graph,0.07170502841472626,0.0,0.07170502841472626,0.0,0.00014975663586017877,2.7004535840868926,4940.320801258087,1.0,1.0,1.0
15423,1753226231.536305,graph,0.06577887386083603,0.0,0.06577887386083603,0.0,0.0001497500182387986,2.6394177340409866,4940.699672698975,1.0,1.0,1.0
15424,1753226231.9366305,node,0.4034196436405182,0.0004558711079880595,0.0,0.402963787317276,0.00014974340032225062,2.49796704995036,4941.0999982357025,1.0,1.0,1.0
15425,1753226232.3191063,graph,0.05197323113679886,0.0,0.05197323113679886,0.0,0.00014973678211057555,2.614544139831195,4941.482474088669,1.0,1.0,1.0
15426,1753226232.6756296,graph,0.06755243241786957,0.0,0.06755243241786957,0.0,0.0001497301636038143,2.8048659626700334,4941.838997364044,1.0,1.0,1.0
15427,1753226233.0310702,graph,0.05670571327209473,0.0,0.05670571327209473,0.0,0.00014972354480200767,2.8134094790404784,4942.194437980652,1.0,1.0,1.0
15428,1753226233.3924706,node,0.07393967360258102,0.00042996759293600917,0.0,0.07350970804691315,0.00014971692570519646,2.767014354578338,4942.555838346481,1.0,1.0,1.0
15429,1753226233.7721584,graph,0.07676665484905243,0.0,0.07676665484905243,0.0,0.00014971030631342151,2.633742871387971,4942.935526132584,1.0,1.0,1.0
15430,1753226234.1599343,graph,0.05465707555413246,0.0,0.05465707555413246,0.0,0.00014970368662672369,2.5788090626825295,4943.323302030563,1.0,1.0,1.0
15431,1753226234.5318236,graph,0.06340011954307556,0.0,0.06340011954307556,0.0,0.00014969706664514382,2.688971847338502,4943.695191383362,1.0,1.0,1.0
15432,1753226234.8629737,node,0.34346386790275574,0.00046794666559435427,0.0,0.34299591183662415,0.0001496904463687227,3.019779055167091,4944.0263414382935,1.0,1.0,1.0
15433,1753226235.2193656,graph,0.05777282640337944,0.0,0.05777282640337944,0.0,0.00014968382579750122,2.805899856570976,4944.382733345032,1.0,1.0,1.0
15434,1753226235.6094108,graph,0.05449073761701584,0.0,0.05449073761701584,0.0,0.00014967720493152016,2.5638056490102494,4944.772778511047,1.0,1.0,1.0
15435,1753226236.012615,graph,0.05004836618900299,0.0,0.05004836618900299,0.0,0.0001496705837708204,2.4801328791285986,4945.175982713699,1.0,1.0,1.0
15436,1753226236.366528,node,0.05537644028663635,0.00033846317091956735,0.0,0.0550379753112793,0.00014966396231544277,2.8255526236190724,4945.529895782471,1.0,1.0,1.0
15437,1753226236.7287507,graph,0.0746404305100441,0.0,0.0746404305100441,0.0,0.00014965734056542813,2.7607327720118584,4945.8921184539795,1.0,1.0,1.0
15438,1753226237.0944126,graph,0.05971309542655945,0.0,0.05971309542655945,0.0,0.00014965071852081734,2.7347670367745387,4946.257780313492,1.0,1.0,1.0
15439,1753226237.4690342,graph,0.06880947947502136,0.0,0.06880947947502136,0.0,0.00014964409618165118,2.6693600173616745,4946.632401943207,1.0,1.0,1.0
15440,1753226237.8534303,node,0.16188719868659973,0.0005208325455896556,0.0,0.16136637330055237,0.00014963747354797058,2.6014833706925744,4947.016798019409,1.0,1.0,1.0
15441,1753226238.251173,graph,0.06921602785587311,0.0,0.06921602785587311,0.0,0.00014963085061981633,2.514187887455987,4947.41454076767,1.0,1.0,1.0
15442,1753226238.6291764,graph,0.0803515613079071,0.0,0.0803515613079071,0.0,0.0001496242273972293,2.645479138244334,4947.792544126511,1.0,1.0,1.0
15443,1753226238.9965005,graph,0.06294510513544083,0.0,0.06294510513544083,0.0,0.00014961760388025033,2.7223913767330945,4948.159868240356,1.0,1.0,1.0
15444,1753226239.391762,node,0.07788525521755219,0.0004347384674474597,0.0,0.07745051383972168,0.00014961098006892036,2.529970497880685,4948.555129766464,1.0,1.0,1.0
15445,1753226239.8068416,graph,0.07584236562252045,0.0,0.07584236562252045,0.0,0.00014960435596328016,2.409176493563933,4948.970209360123,1.0,1.0,1.0
15446,1753226240.2433298,graph,0.0635610967874527,0.0,0.0635610967874527,0.0,0.0001495977315633706,2.2910129323058572,4949.406697511673,1.0,1.0,1.0
15447,1753226240.6424663,graph,0.05424848571419716,0.0,0.05424848571419716,0.0,0.0001495911068692326,2.5054082790753243,4949.805834054947,1.0,1.0,1.0
15448,1753226240.9626865,node,9.370278358459473,0.0003288699372205883,0.0,9.369949340820312,0.00014958448188090697,3.1228507759282436,4950.126054286957,1.0,1.0,1.0
15449,1753226241.3267455,graph,0.06662777066230774,0.0,0.06662777066230774,0.0,0.00014957785659843457,2.74680773870413,4950.490113258362,1.0,1.0,1.0
15450,1753226241.7178252,graph,0.05281777307391167,0.0,0.05281777307391167,0.0,0.0001495712310218563,2.557023776646689,4950.881192922592,1.0,1.0,1.0
15451,1753226242.100216,graph,0.08039554953575134,0.0,0.08039554953575134,0.0,0.00014956460515121303,2.615126104910457,4951.263583660126,1.0,1.0,1.0
15452,1753226242.4049144,node,3.214576244354248,0.0005440233508124948,0.0,3.2140321731567383,0.00014955797898654564,3.281933148565178,4951.56828212738,1.0,1.0,1.0
15453,1753226242.7766995,graph,0.055269643664360046,0.0,0.055269643664360046,0.0,0.00014955135252789497,2.6897254036860803,4951.94006729126,1.0,1.0,1.0
15454,1753226243.1226127,graph,0.09100521355867386,0.0,0.09100521355867386,0.0,0.00014954472577530193,2.8908988775661415,4952.285980463028,1.0,1.0,1.0
15455,1753226243.4949782,graph,0.059446629136800766,0.0,0.059446629136800766,0.0,0.0001495380987288074,2.685533616679067,4952.658345937729,1.0,1.0,1.0
15456,1753226243.852824,node,0.030849449336528778,0.0004101098165847361,0.0,0.030439339578151703,0.00014953147138845215,2.7944998847369003,4953.0161917209625,1.0,1.0,1.0
15457,1753226244.2536545,graph,0.08542294055223465,0.0,0.08542294055223465,0.0,0.00014952484375427722,2.494820084403746,4953.417022228241,1.0,1.0,1.0
15458,1753226244.6117644,graph,0.06496734917163849,0.0,0.06496734917163849,0.0,0.00014951821582632338,2.792438459623095,4953.77513217926,1.0,1.0,1.0
15459,1753226244.9933455,graph,0.057917557656764984,0.0,0.057917557656764984,0.0,0.00014951158760463158,2.6206750904579725,4954.156713247299,1.0,1.0,1.0
15460,1753226245.2965844,node,0.3853769302368164,0.0005307020037434995,0.0,0.3848462402820587,0.00014950495908924266,3.297730281882825,4954.459952116013,1.0,1.0,1.0
15461,1753226245.6894746,graph,0.07927854359149933,0.0,0.07927854359149933,0.0,0.00014949833028019753,2.54524027839051,4954.852842330933,1.0,1.0,1.0
15462,1753226246.0943983,graph,0.05159388855099678,0.0,0.05159388855099678,0.0,0.00014949170117753712,2.469601200678532,4955.257766008377,1.0,1.0,1.0
15463,1753226246.487556,graph,0.05691986531019211,0.0,0.05691986531019211,0.0,0.00014948507178130224,2.5435084895723103,4955.650923728943,1.0,1.0,1.0
15464,1753226246.7765825,node,0.023542063310742378,0.0004087157140020281,0.0,0.023133346810936928,0.00014947844209153383,3.459890370504799,4955.939950227737,1.0,1.0,1.0
15465,1753226247.148978,graph,0.06328009068965912,0.0,0.06328009068965912,0.0,0.00014947181210827278,2.6853169776047734,4956.312345743179,1.0,1.0,1.0
15466,1753226247.5332308,graph,0.07607168704271317,0.0,0.07607168704271317,0.0,0.00014946518183156,2.602453475363799,4956.696598529816,1.0,1.0,1.0
15467,1753226247.951944,graph,0.047756925225257874,0.0,0.047756925225257874,0.0,0.0001494585512614364,2.3882688355784127,4957.115311861038,1.0,1.0,1.0
15468,1753226248.3104439,node,54.48526382446289,0.0005564007442444563,0.0,54.48470687866211,0.0001494519203979428,2.7894021043362947,4957.473811626434,1.0,1.0,1.0
15469,1753226248.70294,graph,0.06662328541278839,0.0,0.06662328541278839,0.0,0.0001494452892411202,2.547795957838673,4957.866307735443,1.0,1.0,1.0
15470,1753226249.05473,graph,0.06070265173912048,0.0,0.06070265173912048,0.0,0.00014943865779100943,2.842605356506275,4958.218097686768,1.0,1.0,1.0
15471,1753226249.4398782,graph,0.08657512068748474,0.0,0.08657512068748474,0.0,0.00014943202604765144,2.596402565510462,4958.603245973587,1.0,1.0,1.0
15472,1753226249.8246267,node,0.2716630697250366,0.00040109045221470296,0.0,0.271261990070343,0.00014942539401108714,2.5991007292322488,4958.987994432449,1.0,1.0,1.0
15473,1753226250.2360063,graph,0.056119706481695175,0.0,0.056119706481695175,0.0,0.00014941876168135743,2.4308450370366934,4959.399374008179,1.0,1.0,1.0
15474,1753226250.59119,graph,0.04683912545442581,0.0,0.04683912545442581,0.0,0.00014941212905850322,2.8154434069094862,4959.754557847977,1.0,1.0,1.0
15475,1753226250.9752026,graph,0.0596381239593029,0.0,0.0596381239593029,0.0,0.00014940549614256542,2.6040821648201207,4960.138570308685,1.0,1.0,1.0
15476,1753226251.2571926,node,0.02396196313202381,0.0003513654519338161,0.0,0.023610597476363182,0.00014939886293358496,3.5462243986905118,4960.420560359955,1.0,1.0,1.0
15477,1753226251.6080594,graph,0.06943926215171814,0.0,0.06943926215171814,0.0,0.00014939222943160274,2.850084463476851,4960.771427154541,1.0,1.0,1.0
15478,1753226252.0115314,graph,0.07592552155256271,0.0,0.07592552155256271,0.0,0.00014938559563665966,2.478487062455238,4961.174899101257,1.0,1.0,1.0
15479,1753226252.3918328,graph,0.06457125395536423,0.0,0.06457125395536423,0.0,0.00014937896154879667,2.6294928217666604,4961.555200576782,1.0,1.0,1.0
15480,1753226252.7274184,node,0.07077717781066895,0.0004906232934445143,0.0,0.07028655707836151,0.00014937232716805468,2.979865695521574,4961.8907861709595,1.0,1.0,1.0
15481,1753226253.0787911,graph,0.06645655632019043,0.0,0.06645655632019043,0.0,0.00014936569249447465,2.845980767612725,4962.2421588897705,1.0,1.0,1.0
15482,1753226253.4508488,graph,0.051821932196617126,0.0,0.051821932196617126,0.0,0.00014935905752809742,2.687755323055155,4962.614216566086,1.0,1.0,1.0
15483,1753226253.843845,graph,0.08355087041854858,0.0,0.08355087041854858,0.0,0.00014935242226896402,2.544554689703915,4963.007212638855,1.0,1.0,1.0
15484,1753226254.2067425,node,0.2487829625606537,0.0005238295416347682,0.0,0.24825912714004517,0.00014934578671711534,2.7555980114354943,4963.370110273361,1.0,1.0,1.0
15485,1753226254.5814853,graph,0.06049302592873573,0.0,0.06049302592873573,0.0,0.0001493391508725923,2.6684972817529116,4963.744853019714,1.0,1.0,1.0
15486,1753226254.9436877,graph,0.0636349767446518,0.0,0.0636349767446518,0.0,0.0001493325147354358,2.76088723771333,4964.107055425644,1.0,1.0,1.0
15487,1753226255.3150136,graph,0.05940692126750946,0.0,0.05940692126750946,0.0,0.00014932587830568684,2.693051608586835,4964.47838139534,1.0,1.0,1.0
15488,1753226255.6323538,node,0.13975785672664642,0.00044989853631705046,0.0,0.13930796086788177,0.00014931924158338632,3.15119295638461,4964.795721530914,1.0,1.0,1.0
15489,1753226256.014772,graph,0.07398414611816406,0.0,0.07398414611816406,0.0,0.0001493126045685752,2.614938608883663,4965.1781396865845,1.0,1.0,1.0
15490,1753226256.4027073,graph,0.06320944428443909,0.0,0.06320944428443909,0.0,0.0001493059672612944,2.57774876945079,4965.566075086594,1.0,1.0,1.0
15491,1753226256.7831478,graph,0.05274336040019989,0.0,0.05274336040019989,0.0,0.0001492993296615849,2.628532108194422,4965.94651556015,1.0,1.0,1.0
15492,1753226257.1165087,node,0.17080192267894745,0.00037215391057543457,0.0,0.1704297661781311,0.0001492926917694876,2.9997518267908343,4966.279876470566,1.0,1.0,1.0
15493,1753226257.5121272,graph,0.05770554766058922,0.0,0.05770554766058922,0.0,0.00014928605358504343,2.5276880502174355,4966.6754949092865,1.0,1.0,1.0
15494,1753226257.9206824,graph,0.06547079980373383,0.0,0.06547079980373383,0.0,0.00014927941510829338,2.4476492540579655,4967.084050178528,1.0,1.0,1.0
15495,1753226258.2998943,graph,0.07805405557155609,0.0,0.07805405557155609,0.0,0.00014927277633927842,2.6370480280158186,4967.463262081146,1.0,1.0,1.0
15496,1753226258.623943,node,7.575506210327148,0.0007061886135488749,0.0,7.57480001449585,0.00014926613727803942,3.085955359159598,4967.787310838699,1.0,1.0,1.0
15497,1753226259.006728,graph,0.07429713010787964,0.0,0.07429713010787964,0.0,0.0001492594979246174,2.6124336350431885,4968.170095682144,1.0,1.0,1.0
15498,1753226259.3629239,graph,0.06770674884319305,0.0,0.06770674884319305,0.0,0.00014925285827905332,2.8074436711258546,4968.52629160881,1.0,1.0,1.0
15499,1753226259.7682579,graph,0.058521121740341187,0.0,0.058521121740341187,0.0,0.00014924621834138812,2.4671012308731166,4968.9316256046295,1.0,1.0,1.0
15500,1753226260.1321585,node,0.8364086747169495,0.000458847323898226,0.0,0.8359498381614685,0.00014923957811166272,2.7480026993205837,4969.295526266098,1.0,1.0,1.0
15501,1753226260.4967084,graph,0.08346003293991089,0.0,0.08346003293991089,0.0,0.00014923293758991815,2.743108879926071,4969.660076141357,1.0,1.0,1.0
15502,1753226260.8505518,graph,0.06413260102272034,0.0,0.06413260102272034,0.0,0.00014922629677619533,2.8261085473143472,4970.013919591904,1.0,1.0,1.0
15503,1753226261.228537,graph,0.06992004066705704,0.0,0.06992004066705704,0.0,0.0001492196556705352,2.645605956912674,4970.391904830933,1.0,1.0,1.0
15504,1753226261.5938385,node,0.06145096197724342,0.0006123299244791269,0.0,0.06083863228559494,0.00014921301427297875,2.7374657759996346,4970.757206201553,1.0,1.0,1.0
15505,1753226261.9860034,graph,0.07878563553094864,0.0,0.07878563553094864,0.0,0.00014920637258356698,2.5499474423035653,4971.149371147156,1.0,1.0,1.0
15506,1753226262.3421788,graph,0.08710294961929321,0.0,0.08710294961929321,0.0,0.0001491997306023408,2.807605287608072,4971.505546569824,1.0,1.0,1.0
15507,1753226262.7117534,graph,0.04752394184470177,0.0,0.04752394184470177,0.0,0.00014919308832934123,2.7058140465051466,4971.875121116638,1.0,1.0,1.0
