step,timestamp,phase,phase_count_node,phase_count_graph,avg_loss_last_10,best_loss_so_far,time_in_phase
35280,1753233664.8503532,node,8321,24960,0.07435560151934624,0.0016732660587877035,0.0
35290,1753233668.6405118,graph,8323,24968,0.17959879636764525,0.0016732660587877035,0.4003312587738037
35300,1753233672.337906,node,8326,24975,0.07595691597089171,0.0016732660587877035,0.0
35310,1753233676.1511462,graph,8328,24983,20.726630007848144,0.0016732660587877035,0.36344027519226074
35320,1753233679.9164186,node,8331,24990,0.10491719320416451,0.0016732660587877035,0.0
35330,1753233683.898855,graph,8333,24998,0.13997588343918324,0.0016732660587877035,0.38370561599731445
35340,1753233688.0007763,node,8336,25005,0.10952087100595236,0.0016732660587877035,0.0
35350,1753233692.2067232,graph,8338,25013,0.20005008317530154,0.0016732660587877035,0.4660775661468506
35360,1753233696.114389,node,8341,25020,0.1255936468951404,0.0016732660587877035,0.0
35370,1753233699.8875842,graph,8343,25028,0.11416658414527774,0.0016732660587877035,0.3968837261199951
35380,1753233703.6686034,node,8346,25035,0.32860288992524145,0.0016732660587877035,0.0
35390,1753233707.4793327,graph,8348,25043,0.04440000988543034,0.0016732660587877035,0.3747413158416748
35400,1753233711.3731306,node,8351,25050,0.23040466043166816,0.0016732660587877035,0.0
35410,1753233715.167173,graph,8353,25058,1.2473494858015328,0.0016732660587877035,0.374279260635376
35420,1753233718.8529859,node,8356,25065,0.12232105750590563,0.0016732660587877035,0.0
35430,1753233722.5799127,graph,8358,25073,0.06756658032536507,0.0016732660587877035,0.40112900733947754
35440,1753233726.393528,node,8361,25080,0.051019936334341764,0.0016732660587877035,0.0
35450,1753233730.1077452,graph,8363,25088,0.05639154687523842,0.0016732660587877035,0.37772560119628906
35460,1753233733.8663735,node,8366,25095,0.26563583994284273,0.0016732660587877035,0.0
35470,1753233737.5651863,graph,8368,25103,0.15218147598206996,0.0016732660587877035,0.3708047866821289
35480,1753233741.398277,node,8371,25110,0.050716199167072776,0.0016732660587877035,0.0
35490,1753233745.18643,graph,8373,25118,0.47646364076063036,0.0016732660587877035,0.37661194801330566
35500,1753233748.9928586,node,8376,25125,0.05104640861973166,0.0016732660587877035,0.0
35510,1753233752.725655,graph,8378,25133,0.17565613212063907,0.0016732660587877035,0.3931894302368164
35520,1753233756.4736092,node,8381,25140,0.1613713311497122,0.0016732660587877035,0.0
35530,1753233760.2999034,graph,8383,25148,0.15822062809020282,0.0016732660587877035,0.4235959053039551
35540,1753233764.0350351,node,8386,25155,0.1572839473374188,0.0016732660587877035,0.0
35550,1753233767.8552907,graph,8388,25163,0.06578874867409468,0.0016732660587877035,0.3990285396575928
35560,1753233771.6138291,node,8391,25170,2.6911292563658207,0.0016732660587877035,0.0
35570,1753233775.4055347,graph,8393,25178,0.07638424141332507,0.0016732660587877035,0.3534352779388428
35580,1753233779.1141102,node,8396,25185,0.18790166212711484,0.0016732660587877035,0.0
35590,1753233782.9689188,graph,8398,25193,0.04584962967783213,0.0016732660587877035,0.44713664054870605
35600,1753233786.7170787,node,8401,25200,0.5804258655756712,0.0016732660587877035,0.0
35610,1753233790.461393,graph,8403,25208,0.04255573190748692,0.0016732660587877035,0.3930792808532715
35620,1753233794.234028,node,8406,25215,0.042273901868611574,0.0016732660587877035,0.0
35630,1753233798.0508184,graph,8408,25223,0.040165785676799716,0.0016732660587877035,0.3554716110229492
35640,1753233801.8552878,node,8411,25230,0.15226660191547126,0.0016732660587877035,0.0
35650,1753233805.7199929,graph,8413,25238,0.04107131380587816,0.0016732660587877035,0.43297600746154785
35660,1753233809.525034,node,8416,25245,4.140750482771546,0.0016732660587877035,0.0
35670,1753233813.335735,graph,8418,25253,0.14622457828372717,0.0016732660587877035,0.3999953269958496
35680,1753233817.0784855,node,8421,25260,0.17735687224194407,0.0016732660587877035,0.0
35690,1753233820.783965,graph,8423,25268,0.2284799269400537,0.0016732660587877035,0.35974717140197754
35700,1753233824.5446932,node,8426,25275,0.04828542936593294,0.0016732660587877035,0.0
35710,1753233828.399353,graph,8428,25283,0.13191448049619794,0.0016732660587877035,0.37917423248291016
35720,1753233832.3543854,node,8431,25290,0.042746219970285895,0.0016732660587877035,0.0
35730,1753233836.2238085,graph,8433,25298,0.04115875018760562,0.0016732660587877035,0.37607669830322266
35740,1753233839.9866009,node,8436,25305,0.5184831384569406,0.0016732660587877035,0.0
35750,1753233843.8371127,graph,8438,25313,0.2680632058531046,0.0016732660587877035,0.38831496238708496
35760,1753233847.712046,node,8441,25320,3.0878435645252464,0.0016732660587877035,0.0
35770,1753233851.5743134,graph,8443,25328,0.3907632019370794,0.0016732660587877035,0.41614818572998047
35780,1753233855.4098864,node,8446,25335,0.03806010507978499,0.0016732660587877035,0.0
35790,1753233859.2172408,graph,8448,25343,0.14601392573677002,0.0016732660587877035,0.38443899154663086
35800,1753233862.980928,node,8451,25350,0.14606576613150538,0.0016732660587877035,0.0
35810,1753233866.7877274,graph,8453,25358,0.04516405719332397,0.0016732660587877035,0.38182806968688965
35820,1753233870.598842,node,8456,25365,0.046331468923017385,0.0016732660587877035,0.0
35830,1753233874.3956642,graph,8458,25373,0.048093794658780095,0.0016732660587877035,0.377028226852417
35840,1753233878.1106434,node,8461,25380,0.1561495926231146,0.0016732660587877035,0.0
35850,1753233881.884594,graph,8463,25388,0.1532863225787878,0.0016732660587877035,0.38976454734802246
35860,1753233885.642873,node,8466,25395,2.023371404595673,0.0016732660587877035,0.0
35870,1753233889.4786015,graph,8468,25403,0.18946720622479915,0.0016732660587877035,0.39908623695373535
35880,1753233893.14772,node,8471,25410,0.1558626126497984,0.0016732660587877035,0.0
35890,1753233897.011301,graph,8473,25418,0.2644475379958749,0.0016732660587877035,0.3605048656463623
35900,1753233900.7927508,node,8476,25425,0.05825344379991293,0.0016732660587877035,0.0
35910,1753233904.5763428,graph,8478,25433,0.17332156673073768,0.0016732660587877035,0.39023852348327637
35920,1753233908.4020283,node,8481,25440,0.24663784950971604,0.0016732660587877035,0.0
35930,1753233912.2153428,graph,8483,25448,0.167283316841349,0.0016732660587877035,0.3984684944152832
35940,1753233915.9816995,node,8486,25455,0.3137960559222847,0.0016732660587877035,0.0
35950,1753233919.767704,graph,8488,25463,0.7959618736058474,0.0016732660587877035,0.41298604011535645
35960,1753233923.487299,node,8491,25470,0.04257855471223593,0.0016732660587877035,0.0
35970,1753233927.3417718,graph,8493,25478,0.4789027986582369,0.0016732660587877035,0.3615114688873291
35980,1753233931.141796,node,8496,25485,0.03848173152655363,0.0016732660587877035,0.0
35990,1753233934.961303,graph,8498,25493,0.05175587893463671,0.0016732660587877035,0.35641002655029297
36000,1753233938.7638361,node,8501,25500,0.06439746376127005,0.0016732660587877035,0.0
36010,1753233942.9625647,graph,8503,25508,0.16778695099055768,0.0016732660587877035,0.3726019859313965
36020,1753233947.053776,node,8506,25515,0.16273530889302493,0.0016732660587877035,0.0
36030,1753233950.8407187,graph,8508,25523,0.046099154464900496,0.0016732660587877035,0.42060279846191406
36040,1753233954.5747406,node,8511,25530,0.03912144522182644,0.0016732660587877035,0.0
36050,1753233958.3698094,graph,8513,25538,0.1633564936928451,0.0016732660587877035,0.4030153751373291
36060,1753233962.19866,node,8516,25545,2.5487353754695503,0.0016732660587877035,0.0
36070,1753233966.0942612,graph,8518,25553,0.054119536792859434,0.0016732660587877035,0.38268160820007324
36080,1753233969.915385,node,8521,25560,0.2586670400574803,0.0016732660587877035,0.0
36090,1753233973.6864712,graph,8523,25568,0.14031048361212015,0.0016732660587877035,0.3731846809387207
36100,1753233977.5252993,node,8526,25575,0.15924674374982714,0.0016732660587877035,0.0
36110,1753233981.4244142,graph,8528,25583,0.27380436696112154,0.0016732660587877035,0.3825721740722656
36120,1753233985.1252072,node,8531,25590,0.15242844375316053,0.0016732660587877035,0.0
36130,1753233988.9369426,graph,8533,25598,0.04509088220074773,0.0016732660587877035,0.39196348190307617
36140,1753233992.5932758,node,8536,25605,0.05688396794721484,0.0016732660587877035,0.0
36150,1753233996.39924,graph,8538,25613,0.05259921285323799,0.0016732660587877035,0.36206746101379395
36160,1753234000.3148336,node,8541,25620,0.5921120238490403,0.0016732660587877035,0.0
36170,1753234004.1023245,graph,8543,25628,0.060272840224206446,0.0016732660587877035,0.36181116104125977
36180,1753234007.967792,node,8546,25635,0.16029277252964674,0.0016732660587877035,0.0
36190,1753234011.7201278,graph,8548,25643,0.8686106208711862,0.0016732660587877035,0.3775179386138916
36200,1753234015.3734298,node,8551,25650,0.24604491591453553,0.0016732660587877035,0.0
36210,1753234019.1357224,graph,8553,25658,0.06610640846192836,0.0016732660587877035,0.408782958984375
36220,1753234022.8786042,node,8556,25665,0.12991282176226376,0.0016732660587877035,0.0
36230,1753234026.7072957,graph,8558,25673,0.03956544897519052,0.0016732660587877035,0.3793520927429199
36240,1753234030.4472187,node,8561,25680,0.27588462382555007,0.0016732660587877035,0.0
36250,1753234034.346273,graph,8563,25688,0.17985140294767915,0.0016732660587877035,0.38625264167785645
36260,1753234038.0047424,node,8566,25695,0.7857588330982253,0.0016732660587877035,0.0
36270,1753234041.8744125,graph,8568,25703,0.039893968915566805,0.0016732660587877035,0.42722654342651367
36280,1753234045.5414646,node,8571,25710,0.4413167709019035,0.0016732660587877035,0.0
36290,1753234049.2879703,graph,8573,25718,0.42456785812973974,0.0016732660587877035,0.403505802154541
36300,1753234053.1631975,node,8576,25725,0.14375105435028673,0.0016732660587877035,0.0
36310,1753234056.9171185,graph,8578,25733,0.055436289962381126,0.0016732660587877035,0.3573746681213379
36320,1753234060.7541287,node,8581,25740,0.5179403901100159,0.0016732660587877035,0.0
36330,1753234064.6155624,graph,8583,25748,2.72003481797874,0.0016732660587877035,0.37754034996032715
36340,1753234068.4473836,node,8586,25755,0.12403653608635068,0.0016732660587877035,0.0
36350,1753234072.2803392,graph,8588,25763,0.16372447535395623,0.0016732660587877035,0.39508700370788574
36360,1753234076.073157,node,8591,25770,0.1463740596547723,0.0016732660587877035,0.0
36370,1753234079.928096,graph,8593,25778,0.16324478518217803,0.0016732660587877035,0.3917210102081299
36380,1753234083.5712302,node,8596,25785,0.36652110209688543,0.0016732660587877035,0.0
36390,1753234087.253313,graph,8598,25793,0.2021183547563851,0.0016732660587877035,0.36458325386047363
36400,1753234090.866753,node,8601,25800,0.6360900312662124,0.0016732660587877035,0.0
36410,1753234094.4939477,graph,8603,25808,0.04414644949138165,0.0016732660587877035,0.35597896575927734
36420,1753234098.1117098,node,8606,25815,0.1890577427111566,0.0016732660587877035,0.0
36430,1753234102.005624,graph,8608,25823,0.19800159884616733,0.0016732660587877035,0.42075300216674805
36440,1753234105.8133383,node,8611,25830,0.4790850067511201,0.0016732660587877035,0.0
36450,1753234109.4286954,graph,8613,25838,0.05772131350822747,0.0016732660587877035,0.36052918434143066
36460,1753234113.1693156,node,8616,25845,0.1290561339817941,0.0016732660587877035,0.0
36470,1753234116.949004,graph,8618,25853,0.29302378073334695,0.0016732660587877035,0.3713343143463135
36480,1753234120.6178784,node,8621,25860,0.060347769781947135,0.0016732660587877035,0.0
36490,1753234124.4030092,graph,8623,25868,0.1537201650440693,0.0016732660587877035,0.36850953102111816
36500,1753234128.090606,node,8626,25875,0.08492050827480853,0.0016732660587877035,0.0
36510,1753234131.692508,graph,8628,25883,0.05011375439353287,0.0016732660587877035,0.38816332817077637
36520,1753234135.4155853,node,8631,25890,0.1418777534738183,0.0016732660587877035,0.0
36530,1753234139.1835177,graph,8633,25898,0.05306877642869949,0.0016732660587877035,0.35729384422302246
36540,1753234142.7943084,node,8636,25905,0.08486445173621178,0.0016732660587877035,0.0
36550,1753234146.5487306,graph,8638,25913,0.13390944190323353,0.0016732660587877035,0.36596202850341797
36560,1753234150.3785338,node,8641,25920,0.2544585168361664,0.0016732660587877035,0.0
36570,1753234154.0793698,graph,8643,25928,0.0409269790048711,0.0014178174315020442,0.40581274032592773
36580,1753234157.807021,node,8646,25935,0.19835199231747538,0.0014178174315020442,0.0
36590,1753234161.6873345,graph,8648,25943,0.041819434333592656,0.0014178174315020442,0.36810827255249023
36600,1753234165.357253,node,8651,25950,0.2899557425640523,0.0014178174315020442,0.0
36610,1753234169.134074,graph,8653,25958,0.05196124948561191,0.0014178174315020442,0.3732016086578369
36620,1753234172.8909326,node,8656,25965,0.0397712305188179,0.0014178174315020442,0.0
36630,1753234176.5792813,graph,8658,25973,0.6976609495934099,0.0014178174315020442,0.363539457321167
36640,1753234180.310251,node,8661,25980,0.214635369181633,0.0014178174315020442,0.0
36650,1753234183.9384587,graph,8663,25988,0.13306936677545309,0.0014178174315020442,0.4043560028076172
36660,1753234187.6559038,node,8666,25995,0.03987136620562524,0.0014178174315020442,0.0
36670,1753234191.402194,graph,8668,26003,0.20996133065782488,0.0014178174315020442,0.36724257469177246
36680,1753234195.1517289,node,8671,26010,0.13941524657420815,0.0014178174315020442,0.0
36690,1753234198.9826005,graph,8673,26018,0.6222897295840084,0.0014178174315020442,0.36085987091064453
36700,1753234202.8221762,node,8676,26025,0.1289326439611614,0.0014178174315020442,0.0
36710,1753234206.6906576,graph,8678,26033,0.04243248673155904,0.0014178174315020442,0.3914783000946045
36720,1753234210.4456985,node,8681,26040,0.03900080444291234,0.0014178174315020442,0.0
36730,1753234214.3147092,graph,8683,26048,0.15242002289742232,0.0014178174315020442,0.4275503158569336
36740,1753234217.9936614,node,8686,26055,0.1035199873149395,0.0014178174315020442,0.0
36750,1753234221.7510877,graph,8688,26063,0.04794778530485928,0.0014178174315020442,0.38320302963256836
36760,1753234225.4929373,node,8691,26070,0.046395429456606505,0.0014178174315020442,0.0
36770,1753234229.2980552,graph,8693,26078,0.047483197809197006,0.0014178174315020442,0.3920326232910156
36780,1753234233.0647478,node,8696,26085,0.04371814061887562,0.0014178174315020442,0.0
36790,1753234236.8541293,graph,8698,26093,0.09445471218787134,0.0014178174315020442,0.3706228733062744
36800,1753234240.56708,node,8701,26100,0.13615728560835122,0.0014178174315020442,0.0
36810,1753234244.3262606,graph,8703,26108,0.037156673753634094,0.0014178174315020442,0.37203407287597656
36820,1753234248.0301788,node,8706,26115,1.3563768474385143,0.0014178174315020442,0.0
36830,1753234251.8118305,graph,8708,26123,1.2967864498496056,0.0014178174315020442,0.3891775608062744
36840,1753234255.5572042,node,8711,26130,1.0756137105636299,0.0014178174315020442,0.0
36850,1753234259.5051515,graph,8713,26138,0.1312012360431254,0.0014178174315020442,0.3649461269378662
36860,1753234263.2875106,node,8716,26145,0.03963937826920301,0.0014178174315020442,0.0
36870,1753234267.0094054,graph,8718,26153,0.10805091802030801,0.0014178174315020442,0.3415365219116211
36880,1753234271.000457,node,8721,26160,0.11498303906992077,0.0014178174315020442,0.0
36890,1753234274.7454586,graph,8723,26168,0.24377248012460767,0.0014178174315020442,0.39945316314697266
36900,1753234278.5594237,node,8726,26175,0.1290684912353754,0.0014178174315020442,0.0
36910,1753234282.2718093,graph,8728,26183,0.07002526447176934,0.0014178174315020442,0.4147319793701172
36920,1753234286.5157588,node,8731,26190,0.035614238539710644,0.0014178174315020442,0.0
36930,1753234290.594381,graph,8733,26198,0.04199367519468069,0.0014178174315020442,0.3647899627685547
36940,1753234294.57922,node,8736,26205,0.37695071659982204,0.0014178174315020442,0.0
36950,1753234298.5192192,graph,8738,26213,0.16837946134619414,0.0014178174315020442,0.4652974605560303
36960,1753234302.2067573,node,8741,26220,2.126245741918683,0.0014178174315020442,0.0
36970,1753234305.9820812,graph,8743,26228,0.08484383437316864,0.0014178174315020442,0.4166231155395508
36980,1753234309.8010697,node,8746,26235,0.34750954899936914,0.0014178174315020442,0.0
36990,1753234313.4429476,graph,8748,26243,0.13476489437744021,0.0014178174315020442,0.3559293746948242
37000,1753234317.4708722,node,8751,26250,0.04192256478127092,0.0014178174315020442,0.0
37010,1753234321.28545,graph,8753,26258,0.07017988599836826,0.0014178174315020442,0.3954000473022461
37020,1753234325.0519447,node,8756,26265,0.13037743829190732,0.0014178174315020442,0.0
37030,1753234328.7689915,graph,8758,26273,0.1788898579776287,0.0014178174315020442,0.3748297691345215
37040,1753234332.3893962,node,8761,26280,0.07987599493935704,0.0014178174315020442,0.0
37050,1753234336.199431,graph,8763,26288,0.5046502348035574,0.0014178174315020442,0.4122953414916992
37060,1753234339.9878523,node,8766,26295,0.14825838394463062,0.0014178174315020442,0.0
37070,1753234343.670414,graph,8768,26303,0.16148890145123004,0.0014178174315020442,0.3778495788574219
37080,1753234347.5048096,node,8771,26310,0.09606046229600906,0.0014178174315020442,0.0
37090,1753234351.2163649,graph,8773,26318,0.037053610337898134,0.0014178174315020442,0.35909557342529297
37100,1753234354.9215877,node,8776,26325,0.720848399028182,0.0014178174315020442,0.0
37110,1753234358.6769905,graph,8778,26333,0.28928606286644937,0.0014178174315020442,0.39931583404541016
37120,1753234362.40951,node,8781,26340,3.0149691818282007,0.0014178174315020442,0.0
37130,1753234366.1506455,graph,8783,26348,0.04130818748380989,0.0014178174315020442,0.3795962333679199
37140,1753234369.9799702,node,8786,26355,0.18054879186674952,0.0014178174315020442,0.0
37150,1753234373.8644133,graph,8788,26363,0.16914762333035469,0.0014178174315020442,0.387237548828125
37160,1753234377.617228,node,8791,26370,2.110992395505309,0.0014178174315020442,0.0
37170,1753234381.3642602,graph,8793,26378,0.12954695485532283,0.0014178174315020442,0.37755870819091797
37180,1753234385.1058178,node,8796,26385,0.19070757483132184,0.0014178174315020442,0.0
37190,1753234388.8235185,graph,8798,26393,0.041913841478526594,0.0014178174315020442,0.3752589225769043
37200,1753234392.5880978,node,8801,26400,0.06246952936053276,0.0014178174315020442,0.0
37210,1753234396.4038446,graph,8803,26408,0.046648400090634826,0.0014178174315020442,0.4008924961090088
37220,1753234400.0616322,node,8806,26415,0.06424893564544618,0.0014178174315020442,0.0
37230,1753234403.8267255,graph,8808,26423,0.05018675364553928,0.0014178174315020442,0.36112213134765625
37240,1753234407.587243,node,8811,26430,0.09587135193869471,0.0014178174315020442,0.0
37250,1753234411.3938909,graph,8813,26438,0.043600502493791285,0.0014178174315020442,0.39643168449401855
37260,1753234415.1620538,node,8816,26445,0.052216549031436445,0.0014178174315020442,0.0
37270,1753234418.9095392,graph,8818,26453,0.04599116686731577,0.0014178174315020442,0.4082016944885254
37280,1753234422.6432686,node,8821,26460,0.22995857456699015,0.0014178174315020442,0.0
37290,1753234426.4379842,graph,8823,26468,0.07329704253934324,0.0014178174315020442,0.36898374557495117
37300,1753234430.1654508,node,8826,26475,0.07889972869306802,0.0014178174315020442,0.0
37310,1753234434.0015028,graph,8828,26483,0.04274727255105972,0.0014178174315020442,0.38231754302978516
37320,1753234437.8230283,node,8831,26490,0.4125244069844484,0.0014178174315020442,0.0
37330,1753234441.6308846,graph,8833,26498,0.07614130415022373,0.0014178174315020442,0.3877899646759033
37340,1753234445.3071506,node,8836,26505,0.10733908894471825,0.0014178174315020442,0.0
37350,1753234449.0084214,graph,8838,26513,0.15839407220482826,0.0014178174315020442,0.38692235946655273
37360,1753234452.7623253,node,8841,26520,0.13981436151079835,0.0014178174315020442,0.0
37370,1753234456.4559956,graph,8843,26528,0.7031002055853606,0.0014178174315020442,0.33831024169921875
37380,1753234460.1907618,node,8846,26535,18.88617225717753,0.0014178174315020442,0.0
37390,1753234463.9317539,graph,8848,26543,0.043657832546159625,0.0014178174315020442,0.36046409606933594
37400,1753234467.7262864,node,8851,26550,0.0934923499589786,0.0014178174315020442,0.0
37410,1753234471.4372633,graph,8853,26558,0.07691424591466785,0.0014178174315020442,0.40830397605895996
37420,1753234475.1507666,node,8856,26565,0.08135500731877983,0.0014178174315020442,0.0
37430,1753234478.8973105,graph,8858,26573,0.20118130259215833,0.0014178174315020442,0.39431333541870117
37440,1753234482.6666744,node,8861,26580,0.3271888779476285,0.0014178174315020442,0.0
37450,1753234486.4026804,graph,8863,26588,0.1450923139229417,0.0014178174315020442,0.3545570373535156
37460,1753234490.233452,node,8866,26595,1.053480473253876,0.0014178174315020442,0.0
37470,1753234493.986814,graph,8868,26603,0.03654490718618035,0.0014178174315020442,0.3730735778808594
37480,1753234497.8384912,node,8871,26610,1.085512814577669,0.0014178174315020442,0.0
37490,1753234501.5143228,graph,8873,26618,0.05021067149937153,0.0014178174315020442,0.3926372528076172
37500,1753234505.2130446,node,8876,26625,0.9050335913896561,0.0014178174315020442,0.0
37510,1753234508.9838996,graph,8878,26633,0.22670945823192595,0.0014178174315020442,0.4097564220428467
37520,1753234512.7281682,node,8881,26640,0.04983266433700919,0.0014178174315020442,0.0
37530,1753234516.5465038,graph,8883,26648,0.16358899483457207,0.0014178174315020442,0.37726449966430664
37540,1753234520.2985723,node,8886,26655,0.627173124998808,0.0014178174315020442,0.0
37550,1753234524.14882,graph,8888,26663,0.16528730001300573,0.0014178174315020442,0.39287281036376953
37560,1753234527.8982863,node,8891,26670,0.17628416190855206,0.0014178174315020442,0.0
37570,1753234531.5547895,graph,8893,26678,0.508239755872637,0.0014178174315020442,0.37253332138061523
37580,1753234535.3291526,node,8896,26685,0.19610335496254266,0.0014178174315020442,0.0
37590,1753234539.0995324,graph,8898,26693,0.13517340645194054,0.0014178174315020442,0.3444783687591553
37600,1753234542.7581763,node,8901,26700,1.7348433755338193,0.0014178174315020442,0.0
37610,1753234546.486974,graph,8903,26708,0.4691776540130377,0.0014178174315020442,0.349776029586792
37620,1753234550.1197448,node,8906,26715,0.04121887141373008,0.0014178174315020442,0.0
37630,1753234553.7237496,graph,8908,26723,0.17655375420581548,0.0014178174315020442,0.35709476470947266
37640,1753234557.3102844,node,8911,26730,0.30217446833848954,0.0014178174315020442,0.0
37650,1753234561.0135448,graph,8913,26738,0.043680074904114005,0.0014178174315020442,0.3534667491912842
37660,1753234564.8383844,node,8916,26745,0.1559408340603113,0.0014178174315020442,0.0
37670,1753234568.5790675,graph,8918,26753,0.5779170909896493,0.0014178174315020442,0.363126277923584
37680,1753234572.3053086,node,8921,26760,0.5695521775633097,0.0014178174315020442,0.0
37690,1753234575.8628845,graph,8923,26768,0.049219658691436054,0.0014178174315020442,0.37181878089904785
37700,1753234579.4562666,node,8926,26775,0.05246459040790796,0.0014178174315020442,0.0
37710,1753234582.9870574,graph,8928,26783,0.04537578532472253,0.0014178174315020442,0.3525412082672119
37720,1753234586.5480685,node,8931,26790,0.04422309580259025,0.0014178174315020442,0.0
37730,1753234590.1084232,graph,8933,26798,0.05127886664122343,0.0014178174315020442,0.36891841888427734
37740,1753234593.6888878,node,8936,26805,0.5460962581448257,0.0014178174315020442,0.0
37750,1753234597.3108964,graph,8938,26813,0.05159013387747109,0.0014178174315020442,0.37143564224243164
37760,1753234601.0108905,node,8941,26820,0.17479576217010617,0.0014178174315020442,0.0
37770,1753234604.8559074,graph,8943,26828,0.20024338457733393,0.0014178174315020442,0.3606710433959961
37780,1753234608.5347404,node,8946,26835,0.04536719340831041,0.0014178174315020442,0.0
37790,1753234612.155847,graph,8948,26843,0.05863665174692869,0.0014178174315020442,0.3683319091796875
37800,1753234615.8729308,node,8951,26850,0.30322372149676086,0.0014178174315020442,0.0
37810,1753234619.7767885,graph,8953,26858,0.044059364963322876,0.0014178174315020442,0.40569114685058594
37820,1753234623.472468,node,8956,26865,0.20285393334925175,0.0014178174315020442,0.0
37830,1753234627.4117353,graph,8958,26873,0.5711005419492722,0.0014178174315020442,0.42308735847473145
37840,1753234631.0855756,node,8961,26880,0.04957228787243366,0.0014178174315020442,0.0
37850,1753234634.854506,graph,8963,26888,0.5737818464636802,0.0014178174315020442,0.386974573135376
37860,1753234638.787815,node,8966,26895,0.36795813106000425,0.0014178174315020442,0.0
37870,1753234642.4742088,graph,8968,26903,0.4774418952642009,0.0014178174315020442,0.36711812019348145
37880,1753234646.2257135,node,8971,26910,0.03870160430669785,0.0014178174315020442,0.0
37890,1753234649.881493,graph,8973,26918,0.19249982740730048,0.0014178174315020442,0.3901395797729492
37900,1753234653.6285326,node,8976,26925,0.5890248094685375,0.0014178174315020442,0.0
37910,1753234657.5057979,graph,8978,26933,0.2852611903101206,0.0014178174315020442,0.40792250633239746
37920,1753234661.1587455,node,8981,26940,0.04124669292941689,0.0014178174315020442,0.0
37930,1753234664.873538,graph,8983,26948,0.14936405569314956,0.0014178174315020442,0.361797571182251
37940,1753234668.5996559,node,8986,26955,0.28186794142238797,0.0014178174315020442,0.0
37950,1753234672.222443,graph,8988,26963,0.04362435941584408,0.0014178174315020442,0.36186957359313965
37960,1753234675.7704515,node,8991,26970,0.40566157607827336,0.0014178174315020442,0.0
37970,1753234679.278087,graph,8993,26978,0.06949550537392497,0.0014178174315020442,0.37564921379089355
37980,1753234682.8399973,node,8996,26985,0.6051403768360615,0.0014178174315020442,0.0
37990,1753234686.5109398,graph,8998,26993,0.4929350956343114,0.0014178174315020442,0.3439781665802002
38000,1753234690.1186886,node,9001,27000,0.15566622419282794,0.0014178174315020442,0.0
38010,1753234694.0083094,graph,9003,27008,0.0631998042576015,0.0014178174315020442,0.3671445846557617
38020,1753234697.6959205,node,9006,27015,0.1658289860934019,0.0014178174315020442,0.0
38030,1753234701.2548287,graph,9008,27023,0.06735455538146198,0.0014178174315020442,0.37554192543029785
38040,1753234704.810244,node,9011,27030,0.47151544420048597,0.0014178174315020442,0.0
38050,1753234708.4251323,graph,9013,27038,0.03971745832823217,0.0014178174315020442,0.35196495056152344
38060,1753234711.993347,node,9016,27045,0.34503900185227393,0.0014178174315020442,0.0
38070,1753234715.6067452,graph,9018,27053,0.15327866561710835,0.0014178174315020442,0.3984546661376953
38080,1753234719.2710507,node,9021,27060,0.10165551463142038,0.0014178174315020442,0.0
38090,1753234722.8328874,graph,9023,27068,0.2147850703448057,0.0014178174315020442,0.3645789623260498
38100,1753234726.637435,node,9026,27075,0.04777646735310555,0.0014178174315020442,0.0
38110,1753234730.5381532,graph,9028,27083,0.3285497140139341,0.0014178174315020442,0.361102819442749
38120,1753234734.3973665,node,9031,27090,0.04383270724210888,0.0014178174315020442,0.0
38130,1753234738.2827876,graph,9033,27098,0.08281846791505813,0.0014178174315020442,0.36847376823425293
38140,1753234742.078245,node,9036,27105,0.3130494965240359,0.0014178174315020442,0.0
38150,1753234745.9751563,graph,9038,27113,0.04630012968555093,0.0014178174315020442,0.42032742500305176
38160,1753234749.7401967,node,9041,27120,0.3393314527347684,0.0014178174315020442,0.0
38170,1753234753.5769846,graph,9043,27128,0.12704387325793504,0.0014178174315020442,0.3926677703857422
38180,1753234757.4307165,node,9046,27135,0.04931540871039033,0.0014178174315020442,0.0
38190,1753234761.4183652,graph,9048,27143,0.19186603042762726,0.0014178174315020442,0.4278428554534912
38200,1753234765.2782366,node,9051,27150,0.04684077221900225,0.0014178174315020442,0.0
38210,1753234769.0648558,graph,9053,27158,0.20132723934948443,0.0014178174315020442,0.36803293228149414
38220,1753234772.7929754,node,9056,27165,0.378302600979805,0.0014178174315020442,0.0
38230,1753234776.5143461,graph,9058,27173,0.2875757999718189,0.0014178174315020442,0.36836695671081543
38240,1753234780.1935062,node,9061,27180,0.14991205018013715,0.0014178174315020442,0.0
38250,1753234783.6886823,graph,9063,27188,0.04874421928543597,0.0014178174315020442,0.40013837814331055
38260,1753234787.1694732,node,9066,27195,0.25282523976638915,0.0014178174315020442,0.0
38270,1753234790.812442,graph,9068,27203,0.292254988476634,0.0014178174315020442,0.35021042823791504
38280,1753234794.410652,node,9071,27210,0.19190355390310287,0.0014178174315020442,0.0
38290,1753234798.073916,graph,9073,27218,0.04028043807484209,0.0014178174315020442,0.39212608337402344
38300,1753234801.5953827,node,9076,27225,4.241212898865342,0.0014178174315020442,0.0
38310,1753234805.164699,graph,9078,27233,0.4095988247543573,0.0014178174315020442,0.34627747535705566
38320,1753234808.8033702,node,9081,27240,0.2038163469173014,0.0014178174315020442,0.0
