CASRN,Preferred_Name,SMILES,Molecular_Formula,Average_Mass,F_Count,F_Percentage,C_Count,CF_Bonds,Chain_Length,MW_RDKit,Rotatable_Bonds,H_Acceptors,H_Donors,Ring_Count,Aromatic_Rings,Chain_Category,Is_Aromatic,Has_Rings,Is_Cyclic,Is_Branched,PFAS_Type,Treatment_Process,Test_Scale,Matrix,Treatment_Temp_C,Treatment_Time_Minutes,Effectiveness_Percent_Numeric,Treatment_Success,Temperature_Category,Time_Category,Initial_Concentration_Numeric,Post_Concentration_Numeric
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Other,300.0,60.0,,False,Medium,Medium,,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Other,260.0,60.0,,False,Medium,Medium,,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Other,260.0,60.0,,False,Medium,Medium,,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Sludge,300.0,60.0,,False,Medium,Medium,1000.0,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Sludge,260.0,60.0,,False,Medium,Medium,1000.0,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Sludge,350.0,90.0,,False,Medium,Medium,1000.0,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Sludge,350.0,60.0,,False,Medium,Medium,1000.0,
812-70-4,3-(Perfluoroheptyl)propanoic acid,OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,442.124,15,55.55555555555556,10,15,10,442.118,8.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Hydrothermal Treatment,Lab,Sludge,350.0,30.0,,False,Medium,Short,1000.0,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Thermolysis,Lab,Various,300.0,20.0,94.5054945054945,True,Medium,Short,1820.0,100.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Thermolysis,Lab,Various,300.0,10.0,94.5054945054945,True,Medium,Short,1820.0,100.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,800.0,20.0,52.27272727272727,False,High,Short,0.044,0.021
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,800.0,20.0,73.68421052631578,False,High,Short,0.076,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,800.0,20.0,80.18867924528301,True,High,Short,0.106,0.021
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,800.0,20.0,82.4074074074074,True,High,Short,0.108,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,800.0,20.0,79.16666666666666,False,High,Short,0.096,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,800.0,20.0,80.61224489795919,True,High,Short,0.098,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,650.0,20.0,56.81818181818181,False,High,Short,0.044,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,650.0,20.0,75.0,False,High,Short,0.076,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,650.0,20.0,80.55555555555554,True,High,Short,0.108,0.021
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,650.0,20.0,81.1320754716981,True,High,Short,0.106,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,650.0,20.0,80.20833333333333,True,High,Short,0.096,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,650.0,20.0,79.59183673469387,False,High,Short,0.098,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,500.0,20.0,54.54545454545454,False,High,Short,0.044,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,500.0,20.0,82.4074074074074,True,High,Short,0.108,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,500.0,20.0,73.68421052631578,False,High,Short,0.076,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,500.0,20.0,81.1320754716981,True,High,Short,0.106,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,500.0,20.0,79.16666666666666,False,High,Short,0.096,0.02
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Lab,Sludge,500.0,20.0,80.61224489795919,True,High,Short,0.098,0.019
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Full,Treatment Media,1093.0,,93.95833333333331,True,High,,9.6,0.58
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Full,Treatment Media,1093.0,,93.62637362637362,True,High,,9.1,0.58
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Full,Treatment Media,1093.0,,94.02061855670102,True,High,,9.7,0.58
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Thermal Oxidation of Off-gas,Lab,Treatment Media,590.0,0.1666666666666666,,False,High,Short,0.1,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Pilot,Sludge,649.0,19.1,93.81761978361668,True,High,Short,6.47,0.4
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Pilot,Sludge,649.0,19.1,99.18588873812756,True,High,Short,7.37,0.06
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Pyrolysis,Pilot,Sludge,649.0,19.1,100.0,True,High,Short,6.9,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,GAC Reactivation,Full,Treatment Media,,,,False,,,,0.049
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Rotary Kiln,Full,Soil,,,,False,,,,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Rotary Kiln,Full,Soil,,,,False,,,,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,4.84,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,0.212,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,0.178,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,0.163,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,19.6,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,0.192,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,650.0,,,False,High,,0.221,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Indirect Thermal Desorption,Pilot,Soil,500.0,,,False,High,,19.5,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Infrared Heating,Pilot,Soil,350.0,11520.0,,False,Medium,Extended,120.0,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Infrared Heating,Pilot,Soil,350.0,11520.0,,False,Medium,Extended,0.145,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Infrared Heating,Pilot,Soil,350.0,11520.0,,False,Medium,Extended,0.6,
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,986.0,180.0,,False,High,Medium,,0.3
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,986.0,180.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,986.0,180.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,986.0,180.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,998.0,140.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,998.0,140.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,998.0,140.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,998.0,140.0,,False,High,Medium,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,976.0,210.0,,False,High,Long,,0.0
307-55-1,Perfluorododecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12HF23O2,614.101,23,62.16216216216216,12,23,12,614.0920000000002,10.0,1.0,1.0,0.0,0.0,Long-chain,False,False,False,True,Long-chain Branched Highly-fluorinated,Incineration,Pilot,Other,976.0,210.0,,False,High,Long,,0.0
